OCC_CODE,REPORT_DATE,NAICS,NAICS_TITLE,TOT_EMP
29-1064,2005-05-01,611300,"Colleges, Universities, and Professional Schools",580
29-1065,2005-05-01,611300,"Colleges, Universities, and Professional Schools",1190
29-1066,2005-05-01,611300,"Colleges, Universities, and Professional Schools",570
29-1067,2005-05-01,611300,"Colleges, Universities, and Professional Schools",1120
29-1069,2005-05-01,611300,"Colleges, Universities, and Professional Schools",8020
29-1071,2005-05-01,611300,"Colleges, Universities, and Professional Schools",1500
29-1111,2005-05-01,611300,"Colleges, Universities, and Professional Schools",26170
21-1021,2005-05-01,611400,Business Schools and Computer and Management Training,140
21-1021,2005-05-01,611500,Technical and Trade Schools,30
21-1021,2005-05-01,611600,Other Schools and Instruction,260
21-1022,2005-05-01,611600,Other Schools and Instruction,0
29-1111,2005-05-01,611600,Other Schools and Instruction,180
21-1021,2005-05-01,611700,Educational Support Services,830
21-1022,2005-05-01,611700,Educational Support Services,50
21-1029,2005-05-01,611700,Educational Support Services,490
29-1111,2005-05-01,611700,Educational Support Services,220
21-1021,2005-05-01,621100,Offices of Physicians,1200
21-1022,2005-05-01,621100,Offices of Physicians,2840
21-1023,2005-05-01,621100,Offices of Physicians,4130
21-1029,2005-05-01,621100,Offices of Physicians,160
29-1021,2005-05-01,621100,Offices of Physicians,1310
29-1022,2005-05-01,621100,Offices of Physicians,100
29-1023,2005-05-01,621100,Offices of Physicians,40
29-1029,2005-05-01,621100,Offices of Physicians,0
29-1051,2005-05-01,621100,Offices of Physicians,2750
29-1061,2005-05-01,621100,Offices of Physicians,22900
29-1062,2005-05-01,621100,Offices of Physicians,73250
29-1063,2005-05-01,621100,Offices of Physicians,37540
29-1064,2005-05-01,621100,Offices of Physicians,18390
29-1065,2005-05-01,621100,Offices of Physicians,19890
29-1066,2005-05-01,621100,Offices of Physicians,8180
29-1067,2005-05-01,621100,Offices of Physicians,44690
29-1069,2005-05-01,621100,Offices of Physicians,80640
29-1071,2005-05-01,621100,Offices of Physicians,35670
29-1111,2005-05-01,621100,Offices of Physicians,202790
29-1021,2005-05-01,621200,Offices of Dentists,79010
29-1022,2005-05-01,621200,Offices of Dentists,4700
29-1023,2005-05-01,621200,Offices of Dentists,4640
29-1024,2005-05-01,621200,Offices of Dentists,390
29-1029,2005-05-01,621200,Offices of Dentists,2040
29-1061,2005-05-01,621200,Offices of Dentists,120
29-1062,2005-05-01,621200,Offices of Dentists,210
29-1067,2005-05-01,621200,Offices of Dentists,0
29-1111,2005-05-01,621200,Offices of Dentists,1510
21-1021,2005-05-01,621300,Offices of Other Health Practitioners,2210
21-1022,2005-05-01,621300,Offices of Other Health Practitioners,1120
21-1023,2005-05-01,621300,Offices of Other Health Practitioners,3260
21-1029,2005-05-01,621300,Offices of Other Health Practitioners,290
29-1021,2005-05-01,621300,Offices of Other Health Practitioners,60
29-1051,2005-05-01,621300,Offices of Other Health Practitioners,170
29-1061,2005-05-01,621300,Offices of Other Health Practitioners,260
29-1062,2005-05-01,621300,Offices of Other Health Practitioners,930
29-1063,2005-05-01,621300,Offices of Other Health Practitioners,170
29-1065,2005-05-01,621300,Offices of Other Health Practitioners,30
29-1066,2005-05-01,621300,Offices of Other Health Practitioners,660
29-1067,2005-05-01,621300,Offices of Other Health Practitioners,460
29-1069,2005-05-01,621300,Offices of Other Health Practitioners,1120
29-1071,2005-05-01,621300,Offices of Other Health Practitioners,1180
29-1111,2005-05-01,621300,Offices of Other Health Practitioners,10400
21-1021,2005-05-01,621400,Outpatient Care Centers,5820
21-1022,2005-05-01,621400,Outpatient Care Centers,5240
21-1023,2005-05-01,621400,Outpatient Care Centers,17980
21-1029,2005-05-01,621400,Outpatient Care Centers,970
29-1021,2005-05-01,621400,Outpatient Care Centers,980
29-1051,2005-05-01,621400,Outpatient Care Centers,1700
29-1061,2005-05-01,621400,Outpatient Care Centers,870
29-1062,2005-05-01,621400,Outpatient Care Centers,6520
29-1063,2005-05-01,621400,Outpatient Care Centers,2270
29-1064,2005-05-01,621400,Outpatient Care Centers,590
29-1065,2005-05-01,621400,Outpatient Care Centers,920
29-1066,2005-05-01,621400,Outpatient Care Centers,2580
29-1067,2005-05-01,621400,Outpatient Care Centers,1160
29-1069,2005-05-01,621400,Outpatient Care Centers,6420
29-1071,2005-05-01,621400,Outpatient Care Centers,4620
29-1111,2005-05-01,621400,Outpatient Care Centers,66200
29-1051,2005-05-01,621500,Medical and Diagnostic Laboratories,70
29-1062,2005-05-01,621500,Medical and Diagnostic Laboratories,120
29-1063,2005-05-01,621500,Medical and Diagnostic Laboratories,0
29-1069,2005-05-01,621500,Medical and Diagnostic Laboratories,3170
29-1071,2005-05-01,621500,Medical and Diagnostic Laboratories,190
29-1111,2005-05-01,621500,Medical and Diagnostic Laboratories,1640
21-1021,2005-05-01,621600,Home Health Care Services,970
21-1022,2005-05-01,621600,Home Health Care Services,10720
21-1023,2005-05-01,621600,Home Health Care Services,380
21-1029,2005-05-01,621600,Home Health Care Services,320
29-1051,2005-05-01,621600,Home Health Care Services,1620
29-1062,2005-05-01,621600,Home Health Care Services,320
29-1063,2005-05-01,621600,Home Health Care Services,110
29-1069,2005-05-01,621600,Home Health Care Services,120
29-1071,2005-05-01,621600,Home Health Care Services,170
29-1111,2005-05-01,621600,Home Health Care Services,117050
21-1021,2005-05-01,621900,Other Ambulatory Health Care Services,80
21-1022,2005-05-01,621900,Other Ambulatory Health Care Services,420
21-1023,2005-05-01,621900,Other Ambulatory Health Care Services,150
29-1021,2005-05-01,621900,Other Ambulatory Health Care Services,0
29-1051,2005-05-01,621900,Other Ambulatory Health Care Services,80
29-1062,2005-05-01,621900,Other Ambulatory Health Care Services,230
29-1063,2005-05-01,621900,Other Ambulatory Health Care Services,110
29-1064,2005-05-01,621900,Other Ambulatory Health Care Services,0
29-1069,2005-05-01,621900,Other Ambulatory Health Care Services,530
29-1071,2005-05-01,621900,Other Ambulatory Health Care Services,0
29-1111,2005-05-01,621900,Other Ambulatory Health Care Services,8580
21-1021,2005-05-01,622100,General Medical and Surgical Hospitals,2410
21-1022,2005-05-01,622100,General Medical and Surgical Hospitals,32070
21-1023,2005-05-01,622100,General Medical and Surgical Hospitals,7940
21-1029,2005-05-01,622100,General Medical and Surgical Hospitals,3820
29-1021,2005-05-01,622100,General Medical and Surgical Hospitals,800
29-1022,2005-05-01,622100,General Medical and Surgical Hospitals,210
29-1023,2005-05-01,622100,General Medical and Surgical Hospitals,60
29-1029,2005-05-01,622100,General Medical and Surgical Hospitals,110
29-1051,2005-05-01,622100,General Medical and Surgical Hospitals,51430
29-1061,2005-05-01,622100,General Medical and Surgical Hospitals,3060
29-1062,2005-05-01,622100,General Medical and Surgical Hospitals,17310
29-1063,2005-05-01,622100,General Medical and Surgical Hospitals,6280
29-1064,2005-05-01,622100,General Medical and Surgical Hospitals,2080
29-1065,2005-05-01,622100,General Medical and Surgical Hospitals,3500
29-1066,2005-05-01,622100,General Medical and Surgical Hospitals,3330
29-1067,2005-05-01,622100,General Medical and Surgical Hospitals,4460
29-1069,2005-05-01,622100,General Medical and Surgical Hospitals,50750
29-1071,2005-05-01,622100,General Medical and Surgical Hospitals,13930
29-1111,2005-05-01,622100,General Medical and Surgical Hospitals,1354020
21-1021,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,1350
21-1022,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,2180
21-1023,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,9860
21-1029,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,1320
29-1021,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,130
29-1051,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,1180
29-1062,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,790
29-1063,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,150
29-1066,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,3090
29-1067,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,130
29-1069,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,440
29-1071,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,200
29-1111,2005-05-01,622200,Psychiatric and Substance Abuse Hospitals,30590
21-1021,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,430
21-1022,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,1770
21-1023,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,1270
21-1029,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,160
29-1021,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,50
29-1051,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,1650
29-1061,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,80
29-1062,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,380
29-1063,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,80
29-1065,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,510
29-1066,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,60
29-1067,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,210
29-1069,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,1820
29-1071,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,190
29-1111,2005-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,40250
21-1021,2005-05-01,623100,Nursing Care Facilities,280
21-1022,2005-05-01,623100,Nursing Care Facilities,10890
21-1023,2005-05-01,623100,Nursing Care Facilities,410
21-1029,2005-05-01,623100,Nursing Care Facilities,880
29-1051,2005-05-01,623100,Nursing Care Facilities,450
29-1062,2005-05-01,623100,Nursing Care Facilities,120
29-1063,2005-05-01,623100,Nursing Care Facilities,40
29-1066,2005-05-01,623100,Nursing Care Facilities,40
29-1069,2005-05-01,623100,Nursing Care Facilities,100
29-1071,2005-05-01,623100,Nursing Care Facilities,100
29-1111,2005-05-01,623100,Nursing Care Facilities,120200
21-1021,2005-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",4480
21-1022,2005-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",1680
21-1023,2005-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",17050
21-1029,2005-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",2580
29-1051,2005-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",70
29-1062,2005-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",30
29-1065,2005-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",0
29-1066,2005-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",370
29-1069,2005-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",30
29-1111,2005-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",11290
21-1021,2005-05-01,623300,Community Care Facilities for the Elderly,240
21-1022,2005-05-01,623300,Community Care Facilities for the Elderly,2190
21-1023,2005-05-01,623300,Community Care Facilities for the Elderly,260
21-1029,2005-05-01,623300,Community Care Facilities for the Elderly,330
29-1051,2005-05-01,623300,Community Care Facilities for the Elderly,120
29-1111,2005-05-01,623300,Community Care Facilities for the Elderly,24320
21-1021,2005-05-01,623900,Other Residential Care Facilities,9870
21-1022,2005-05-01,623900,Other Residential Care Facilities,560
21-1023,2005-05-01,623900,Other Residential Care Facilities,2930
21-1029,2005-05-01,623900,Other Residential Care Facilities,1130
29-1066,2005-05-01,623900,Other Residential Care Facilities,50
29-1111,2005-05-01,623900,Other Residential Care Facilities,2050
21-1021,2005-05-01,624100,Individual and Family Services,48970
21-1022,2005-05-01,624100,Individual and Family Services,12020
21-1023,2005-05-01,624100,Individual and Family Services,21210
21-1029,2005-05-01,624100,Individual and Family Services,8630
29-1021,2005-05-01,624100,Individual and Family Services,90
29-1051,2005-05-01,624100,Individual and Family Services,0
29-1062,2005-05-01,624100,Individual and Family Services,100
29-1066,2005-05-01,624100,Individual and Family Services,650
29-1069,2005-05-01,624100,Individual and Family Services,80
29-1071,2005-05-01,624100,Individual and Family Services,70
29-1111,2005-05-01,624100,Individual and Family Services,11770
21-1021,2005-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",6510
21-1022,2005-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",950
21-1023,2005-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",3320
21-1029,2005-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",2030
29-1066,2005-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",0
29-1111,2005-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",640
21-1021,2005-05-01,624300,Vocational Rehabilitation Services,2010
21-1022,2005-05-01,624300,Vocational Rehabilitation Services,1080
21-1023,2005-05-01,624300,Vocational Rehabilitation Services,1630
21-1029,2005-05-01,624300,Vocational Rehabilitation Services,1160
29-1066,2005-05-01,624300,Vocational Rehabilitation Services,60
29-1111,2005-05-01,624300,Vocational Rehabilitation Services,2270
21-1021,2005-05-01,624400,Child Day Care Services,7440
21-1022,2005-05-01,624400,Child Day Care Services,260
21-1023,2005-05-01,624400,Child Day Care Services,260
21-1029,2005-05-01,624400,Child Day Care Services,120
29-1111,2005-05-01,624400,Child Day Care Services,900
29-1111,2005-05-01,711200,Spectator Sports,90
29-1111,2005-05-01,713100,Amusement Parks and Arcades,290
29-1111,2005-05-01,713900,Other Amusement and Recreation Industries,40
